 id ,CompanySize,CompanyType,CompetePeers,DeveloperType,HaveAssembly,HaveC,HaveC#,HaveC++,HaveJava,HaveJavaScript,HaveObjective-C,HavePHP,HavePerl,HavePython,HaveR,HaveRuby,HaveSQL,HaveSwift,HaveTypeScript,HaveVB.NET,HaveVBA,JobSatisfaction,MajorUndergrad,Salary,WantAssembly,WantC,WantC#,WantC++,WantJava,WantJavaScript,WantObjective-C,WantPHP,WantPerl,WantPython,WantR,WantRuby,WantSQL,WantSwift,WantTypeScript,WantVB.NET,WantVBA
673,100 to 499 employees,Venture-funded startup,Disagree,Mobile developer,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,Computer science or software engineering,150001-160000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
678,10 to 19 employees,Venture-funded startup,Agree,Web developer,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,7,A non-computer-focused engineering discipline,50001-60000,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
681,20 to 99 employees,Venture-funded startup,Strongly disagree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,Computer programming or Web development,10001-20000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
688,10000 or more employees,Publicly-traded corporation,Strongly disagree,Web developer,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6,Mathematics or statistics,100001-110000,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
689,10 to 19 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,Computer science or software engineering,80001-90000,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
690,Fewer than 10 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,Computer science or software engineering,60001-70000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
691,10 to 19 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,30001-40000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
694,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Agree,Web developer,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Computer science or software engineering,150001-160000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Desktop applications developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,90001-100000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
703,100 to 499 employees,Venture-funded startup,Somewhat agree,DevOps specialist,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,8,Computer engineering or electrical/electronics engineering,90001-100000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
704,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,Computer science or software engineering,1-10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
707,1000 to 4999 employees,Government agency or public school/university,Disagree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,A non-computer-focused engineering discipline,80001-90000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
712,10000 or more employees,Publicly-traded corporation,Strongly agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,Computer engineering or electrical/electronics engineering,130001-140000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,10000 or more employees,State-owned company,Somewhat agree,Desktop applications developer,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,30001-40000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
719,500 to 999 employees,Publicly-traded corporation,Disagree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,Computer engineering or electrical/electronics engineering,10001-20000,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
722,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,8,Computer programming or Web development,90001-100000,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
724,10000 or more employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,6,Computer science or software engineering,100001-110000,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
732,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,Computer engineering or electrical/electronics engineering,1-10000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
734,10000 or more employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,6,Computer science or software engineering,1-10000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
743,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,9,Computer science or software engineering,110001-120000,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
745,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6,Information technology networking or system administration,20001-30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
750,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,70001-80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
758,10000 or more employees,Publicly-traded corporation,Disagree,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,110001-120000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,20 to 99 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Computer programming or Web development,1-10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,10 to 19 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Management information systems,50001-60000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
786,20 to 99 employees,Venture-funded startup,Somewhat agree,Machine learning specialist,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,Computer engineering or electrical/electronics engineering,50001-60000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
799,100 to 499 employees,Venture-funded startup,Agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,Computer science or software engineering,1-10000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
807,1000 to 4999 employees,Publicly-traded corporation,Disagree,Web developer,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,Computer science or software engineering,80001-90000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
808,Fewer than 10 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,7,Computer science or software engineering,60001-70000,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
809,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Mobile developer,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Computer science or software engineering,90001-100000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
831,500 to 999 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,Mathematics or statistics,140001-150000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
848,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Computer science or software engineering,10001-20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,100 to 499 employees,Venture-funded startup,Disagree,Web developer,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,140001-150000,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
869,10000 or more employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Computer science or software engineering,80001-90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,1000 to 4999 employees,Government agency or public school/university,Disagree,Web developer,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,7,Computer programming or Web development,70001-80000,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
895,20 to 99 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,Computer programming or Web development,30001-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
909,10000 or more employees,Publicly-traded corporation,Somewhat agree,Machine learning specialist,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,A natural science,130001-140000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
916,20 to 99 employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Computer science or software engineering,1-10000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
917,100 to 499 employees,Publicly-traded corporation,Somewhat agree,Web developer,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,7,Computer engineering or electrical/electronics engineering,50001-60000,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
930,20 to 99 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,Computer programming or Web development,40001-50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,10000 or more employees,Publicly-traded corporation,Disagree,Graphics programming,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,90001-100000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
948,10000 or more employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,A social science,50001-60000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955,100 to 499 employees,Venture-funded startup,Somewhat agree,Embedded applications/devices developer,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,A non-computer-focused engineering discipline,140001-150000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
961,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,A humanities discipline,60001-70000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
978,5000 to 9999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,A natural science,50001-60000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
979,10 to 19 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,8,Computer science or software engineering,140001-150000,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
981,10 to 19 employees,Pre-series A startup,Disagree,Web developer,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,4,Computer science or software engineering,20001-30000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
986,20 to 99 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7,Mathematics or statistics,150001-160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Fewer than 10 employees,Privately-held limited company not in startup mode,Agree,Other,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,Computer science or software engineering,1-10000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
991,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mathematics or statistics,80001-90000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1004,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9,Computer science or software engineering,90001-100000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1007,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,Computer science or software engineering,10001-20000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1014,5000 to 9999 employees,Publicly-traded corporation,Agree,Web developer,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,9,A social science,50001-60000,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1022,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10,Computer science or software engineering,80001-90000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1023,10000 or more employees,Publicly-traded corporation,Disagree,Web developer,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7,A non-computer-focused engineering discipline,40001-50000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1026,1000 to 4999 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,Computer science or software engineering,1-10000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1030,Fewer than 10 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,9,A business discipline,1-10000,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1032,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,130001-140000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1039,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,8,Computer science or software engineering,70001-80000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,Computer science or software engineering,80001-90000,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1054,1000 to 4999 employees,Privately-held limited company not in startup mode,Disagree,Web developer,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,10,Computer science or software engineering,50001-60000,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
1057,20 to 99 employees,Privately-held limited company not in startup mode,Strongly disagree,Other,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,Computer science or software engineering,80001-90000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1072,100 to 499 employees,Non-profit/non-governmental organization or private school/university,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,9,Computer science or software engineering,30001-40000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1073,20 to 99 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,30001-40000,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0
1077,10 to 19 employees,Pre-series A startup,Agree,Mobile developer,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,Computer science or software engineering,1-10000,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1081,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,Computer science or software engineering,10001-20000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1086,10000 or more employees,Publicly-traded corporation,Strongly disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,Computer science or software engineering,50001-60000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1091,Fewer than 10 employees,Pre-series A startup,Strongly disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,9,Computer science or software engineering,1-10000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1111,20 to 99 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,30001-40000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1117,100 to 499 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,Computer science or software engineering,120001-130000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1121,10000 or more employees,Publicly-traded corporation,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,Computer science or software engineering,60001-70000,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
1124,10000 or more employees,Publicly-traded corporation,Somewhat agree,Desktop applications developer,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,Computer science or software engineering,50001-60000,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1125,100 to 499 employees,Venture-funded startup,Agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,60001-70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,100 to 499 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,170001-180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1153,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Agree,Data scientist,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,9,Computer science or software engineering,30001-40000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1161,500 to 999 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,Computer programming or Web development,70001-80000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1165,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,7,A humanities discipline,90001-100000,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1169,100 to 499 employees,Non-profit/non-governmental organization or private school/university,Agree,Web developer,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,9,Computer science or software engineering,70001-80000,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1178,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,Computer engineering or electrical/electronics engineering,20001-30000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1186,500 to 999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,Computer science or software engineering,40001-50000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1188,20 to 99 employees,Privately-held limited company not in startup mode,Agree,Embedded applications/devices developer,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Computer engineering or electrical/electronics engineering,30001-40000,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1189,10 to 19 employees,Pre-series A startup,Disagree,Web developer,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,Computer science or software engineering,1-10000,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1206,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,Computer engineering or electrical/electronics engineering,100001-110000,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1209,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,A social science,50001-60000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,Fewer than 10 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,A non-computer-focused engineering discipline,1-10000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1214,20 to 99 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,50001-60000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1223,1000 to 4999 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,20001-30000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1224,10000 or more employees,Publicly-traded corporation,Strongly disagree,Embedded applications/devices developer,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,8,Computer science or software engineering,50001-60000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,100 to 499 employees,Privately-held limited company not in startup mode,Strongly disagree,Mobile developer,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Computer engineering or electrical/electronics engineering,50001-60000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1228,100 to 499 employees,Venture-funded startup,Agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,60001-70000,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1248,Fewer than 10 employees,Publicly-traded corporation,Somewhat agree,Embedded applications/devices developer,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,10,Computer science or software engineering,60001-70000,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1263,1000 to 4999 employees,Publicly-traded corporation,Disagree,Desktop applications developer,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,4,Computer science or software engineering,30001-40000,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1276,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Disagree,Mobile developer,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,40001-50000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1281,1000 to 4999 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Computer programming or Web development,40001-50000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1303,20 to 99 employees,Venture-funded startup,Strongly disagree,Developer with a statistics or mathematics background,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,Mathematics or statistics,60001-70000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1306,10 to 19 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,8,Computer science or software engineering,120001-130000,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
